"image","type","name","rankingPosition","priceLevel","category","rating","phone","address","email","webUrl","website","rankingDenominator","rankingString","numberOfReviews"
"https://media-cdn.tripadvisor.com/media/photo-o/0c/4b/37/d6/my-lunch.jpg","RESTAURANT","Sefa Grill Restaurant","103","$","restaurant","4.5","+31 20 773 9212","Westermarkt 25, 1016 DJ Amsterdam The Netherlands","hi@sefarestaurant.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d8440816-Reviews-Sefa_Grill_Restaurant-Amsterdam_North_Holland_Province.html","http://www.sefarestaurant.nl","5255","#103 of 5,255 Restaurants in Amsterdam","399"
"https://media-cdn.tripadvisor.com/media/photo-w/2b/43/ed/5e/daalder-is-een-relaxte.jpg","RESTAURANT","Restaurant Daalder","186","$$$$","restaurant","4.5","+31 20 624 8864","Postjesweg 1, 1057 DT Amsterdam The Netherlands","reservationdaalder@daalderculinair.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d1408533-Reviews-Restaurant_Daalder-Amsterdam_North_Holland_Province.html","http://www.daalderamsterdam.nl","5255","#186 of 5,255 Restaurants in Amsterdam","1593"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/18/52/b1/81/gartine-serveert-gerechten.jpg","RESTAURANT","Gartine","29","$$ - $$$","restaurant","4.5","+31 20-320-4132","Taksteeg 7, 1012 PB Amsterdam The Netherlands","gartine@outlook.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d1014753-Reviews-Gartine-Amsterdam_North_Holland_Province.html","https://www.gartine.nl","3991","#29 of 6,342 places to eat in Amsterdam","1260"
"https://media-cdn.tripadvisor.com/media/photo-o/1a/aa/08/a1/1.jpg","RESTAURANT","Graham's Kitchen","5","$$$$","restaurant","5","+31 20 364 2560","Hemonystraat 38, 1074 BS Amsterdam The Netherlands","info@grahamskitchen.amsterdam","https://www.tripadvisor.com/Restaurant_Review-g188590-d10218656-Reviews-Graham_s_Kitchen-Amsterdam_North_Holland_Province.html","http://www.grahamskitchen.amsterdam","3991","#5 of 6,342 places to eat in Amsterdam","903"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/3b/be/81/hotel-okura-amsterdam.jpg","RESTAURANT","Ciel Bleu Restaurant","57","$$$$","restaurant","4.5","+31 20 678 7450","Ferdinand Bolstraat 333 Hotel Okura Amsterdam, 1072 LH Amsterdam The Netherlands","restaurants@okura.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d696902-Reviews-Ciel_Bleu_Restaurant-Amsterdam_North_Holland_Province.html","http://www.cielbleu.nl/","3991","#57 of 6,342 places to eat in Amsterdam","1205"
"https://media-cdn.tripadvisor.com/media/photo-o/17/10/c6/7b/denc.jpg","RESTAURANT","Restaurant DenC, Dik en Cunningham","143","$$ - $$$","restaurant","4.5","+31 20 422 2766","Kerkstraat 377, 1017 HW Amsterdam The Netherlands","info@restaurantdenc.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d5426884-Reviews-Restaurant_DenC_Dik_en_Cunningham-Amsterdam_North_Holland_Province.html","http://www.restaurantdenc.nl","5255","#143 of 5,255 Restaurants in Amsterdam","246"
"https://media-cdn.tripadvisor.com/media/photo-o/10/48/1c/db/croissaint-carrotcake.jpg","RESTAURANT","Ree7","861","$$ - $$$","restaurant","4","+31 20 330 1254","Reestraat 7, 1016 DM Amsterdam The Netherlands","info@ree7.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d6872248-Reviews-Ree7-Amsterdam_North_Holland_Province.html","http://www.ree7.nl","5255","#861 of 5,255 Restaurants in Amsterdam","436"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/28/1a/9e/b3/table-setting.jpg","RESTAURANT","Onze Zaak Amsterdam","202","$$ - $$$","restaurant","4.5","+31 20 320 6489","Begijnensteeg 8A, 1012 PN Amsterdam The Netherlands","info@onzezaakamsterdam.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d23278140-Reviews-Onze_Zaak_Amsterdam-Amsterdam_North_Holland_Province.html","http://onzezaakamsterdam.com","3991","#202 of 6,342 places to eat in Amsterdam","134"
"https://media-cdn.tripadvisor.com/media/photo-o/12/9b/8b/47/precies-zoals-het-altijd.jpg","RESTAURANT","Eetcafe Rosereijn Amsterdam","333","$$ - $$$","restaurant","4.5","+31 20 626 8027","Haarlemmerdijk 52 Near the Central Station, in the Jordaan, 1013 JE Amsterdam The Netherlands","eetcafe@rosereijn.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2271653-Reviews-Eetcafe_Rosereijn_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.rosereijn.nl/","5255","#333 of 5,255 Restaurants in Amsterdam","222"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/3d/28/ee/in-the-heart-of-amsterdam.jpg","RESTAURANT","Pasta Factory","374","$$ - $$$","restaurant","4","+31 20 341 7824","Muntplein 7, 1017 CK Amsterdam The Netherlands","pastafactory.ams@gmail.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d3726294-Reviews-Pasta_Factory-Amsterdam_North_Holland_Province.html","https://pastafactoryamsterdam.nl","3991","#374 of 6,342 places to eat in Amsterdam","819"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/26/e9/79/7a/interior-of-the-first.jpg","RESTAURANT","Cafe De Schreierstoren","722","$$ - $$$","restaurant","4","+31 20 428 8291","Prins Hendrikkade 95, 1012 AE Amsterdam The Netherlands","info@schreierstoren.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d6627515-Reviews-Cafe_De_Schreierstoren-Amsterdam_North_Holland_Province.html","http://www.weepingtower.nl/","5255","#722 of 5,255 Restaurants in Amsterdam","145"
"https://media-cdn.tripadvisor.com/media/photo-o/04/be/b9/0f/pompstation.jpg","RESTAURANT","Restaurant Pompstation","390","$$ - $$$","restaurant","4","+31 20 692 2888","Zeeburgerdijk 52, 1094 AE Amsterdam The Netherlands","info@pompstation.nu","https://www.tripadvisor.com/Restaurant_Review-g188590-d1913589-Reviews-Restaurant_Pompstation-Amsterdam_North_Holland_Province.html","http://www.pompstation.nu/","5255","#390 of 5,255 Restaurants in Amsterdam","474"
"https://media-cdn.tripadvisor.com/media/photo-s/04/9a/d8/57/marinated-fish.jpg","RESTAURANT","Miss Korea","1131","$$ - $$$","restaurant","4","+31 20 679 0606","Albert Cuypstraat 66-70, 1072 CW Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d4371547-Reviews-Miss_Korea-Amsterdam_North_Holland_Province.html","http://www.misskorea.nl/","3991","#1,131 of 6,342 places to eat in Amsterdam","275"
"https://media-cdn.tripadvisor.com/media/photo-o/03/bf/ad/cd/toscanini.jpg","RESTAURANT","Toscanini","677","$$ - $$$","restaurant","4","+31 20 623 2813","Lindengracht 75, 1015 KD Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d804386-Reviews-Toscanini-Amsterdam_North_Holland_Province.html","http://www.restauranttoscanini.nl","3991","#677 of 6,342 places to eat in Amsterdam","601"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/5f/31/1c/chef-s-tasting.jpg","RESTAURANT","Somatci Amsterdam Fine Dining Restaurant","839","$$ - $$$","restaurant","5","+31 20 218 2128","Meer En Vaart 179, 1068 LA Amsterdam The Netherlands","info@somatci.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d27497150-Reviews-Somatci_Amsterdam_Fine_Dining_Restaurant-Amsterdam_North_Holland_Province.html","http://www.somatci.nl","3991","#839 of 6,342 places to eat in Amsterdam","27"
"https://media-cdn.tripadvisor.com/media/photo-o/0e/6f/28/bf/restaurant.jpg","RESTAURANT","Nooch","316","$$ - $$$","restaurant","4","+31 20 622 2105","Reestraat 11, 1016 DM Amsterdam The Netherlands","goodfortune@nooch.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2355557-Reviews-Nooch-Amsterdam_North_Holland_Province.html","http://www.nooch.nl","3991","#316 of 6,342 places to eat in Amsterdam","584"
"https://media-cdn.tripadvisor.com/media/photo-o/0b/5e/60/25/restaurant.jpg","RESTAURANT","La Boca","366","$$ - $$$","restaurant","4","+31 20 423 5200","Paleisstraat 15, 1012 RB Amsterdam The Netherlands","info@laboca-restaurant.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1475669-Reviews-La_Boca-Amsterdam_North_Holland_Province.html","http://www.laboca-restaurant.nl","5255","#366 of 5,255 Restaurants in Amsterdam","562"
"https://media-cdn.tripadvisor.com/media/photo-o/12/85/fa/21/sorel-s-bar-and-lounge.jpg","RESTAURANT","Sorel's Bar & Lounge","8","$$ - $$$","restaurant","4.5","+31 20 607 5555","Stadhouderskade 12 Amsterdam Marriott Hotel, 1054 ES Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d4168906-Reviews-Sorel_s_Bar_Lounge-Amsterdam_North_Holland_Province.html","http://www.marriott.com/en-us/dining/restaurant-bar/amsnt-amsterdam-marriott-hotel/5153479-sorel-s-bar-and-lounge.mi","5255","#8 of 5,255 Restaurants in Amsterdam","359"
"https://media-cdn.tripadvisor.com/media/photo-o/1d/75/38/45/chicken-parmy.jpg","RESTAURANT","Box Sociaal","121","$$ - $$$","restaurant","4.5","+31 20 280 5578","Plantage Middenlaan 30a, 1018 DG Amsterdam The Netherlands","info@boxsociaal.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d13806463-Reviews-Box_Sociaal-Amsterdam_North_Holland_Province.html","http://www.boxsociaal.com/","3991","#121 of 6,342 places to eat in Amsterdam","365"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/15/f5/ed/df/voorbeeld-gerechten.jpg","RESTAURANT","Wolf Atelier","129","$$$$","restaurant","4.5","+31 20 344 6402","Westerdoksplein 20, 1013 AZ Amsterdam The Netherlands","info@wolfatelier.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d8408691-Reviews-Wolf_Atelier-Amsterdam_North_Holland_Province.html","http://www.wolfatelier.nl/","3991","#129 of 6,342 places to eat in Amsterdam","658"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2e/4e/e0/2a/fish-meat-and-vegetarian.jpg","RESTAURANT","Umami By Han Amsterdam","341","$$ - $$$","restaurant","4.5","+31 20 280 1379","Overtoom 31H, 1054 HB Amsterdam The Netherlands","amsterdam@umami-restaurant.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d13135501-Reviews-Umami_By_Han_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.umami-restaurant.com","5255","#341 of 5,255 Restaurants in Amsterdam","336"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/54/12/71/our-beloved-truffle-brie.jpg","RESTAURANT","Kaasbar Amsterdam","749","$$ - $$$","restaurant","4.5","+31 6 16437446","Ferdinand bolstraat 10, 1072 LJ Amsterdam The Netherlands","hademar@kaasbar.amsterdam","https://www.tripadvisor.com/Restaurant_Review-g188590-d21006380-Reviews-Kaasbar_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.kaasbar.amsterdam","3991","#749 of 6,342 places to eat in Amsterdam","93"
"https://media-cdn.tripadvisor.com/media/photo-o/09/c7/4f/77/photo1jpg.jpg","RESTAURANT","Kaagman en Kortekaas","426","$$$$","restaurant","4.5","+31 20 233 6544","Sint Nicolaasstraat 43, 1012 NJ Amsterdam The Netherlands","info@kaagmanenkortekaas.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d8724251-Reviews-Kaagman_en_Kortekaas-Amsterdam_North_Holland_Province.html","http://www.kaagmanenkortekaas.nl","5255","#426 of 5,255 Restaurants in Amsterdam","298"
"https://media-cdn.tripadvisor.com/media/photo-w/0b/ca/c9/3b/the-lobby-fizeaustraat.jpg","RESTAURANT","The Lobby Fizeaustraat","347","$$ - $$$","restaurant","4.5","+31 20 758 5275","Fizeaustraat 2 Situated in the lobby of Hotel V fizeaustraat, 1097 SC Amsterdam The Netherlands","thelobbyfizeaustraat@hotelv.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d10438353-Reviews-The_Lobby_Fizeaustraat-Amsterdam_North_Holland_Province.html","http://www.thelobbyfizeaustraat.nl","5255","#347 of 5,255 Restaurants in Amsterdam","317"
"https://media-cdn.tripadvisor.com/media/photo-o/10/cb/64/49/churrasco.jpg","RESTAURANT","Samba Kitchen Churrascaria rodizio","1284","$$ - $$$","restaurant","4","+31 20 676 0513","Ceintuurbaan 63, 1072 EV Amsterdam The Netherlands","info@sambakitchen.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1971828-Reviews-Samba_Kitchen_Churrascaria_rodizio-Amsterdam_North_Holland_Province.html","http://www.samba-kitchen.nl/","3991","#1,284 of 6,342 places to eat in Amsterdam","144"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/73/13/98/bar.jpg","RESTAURANT","Freddy's Bar","23","$$ - $$$","restaurant","4.5","+31 20 531 1619","Nieuwe Doelenstraat 2 De LEurope, 1012 CP Amsterdam The Netherlands","restaurant@deleurope.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d3381484-Reviews-Freddy_s_Bar-Amsterdam_North_Holland_Province.html","https://freddysbaramsterdam.com/","127","#23 of 127 Bars & Pubs in Amsterdam","118"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2e/4d/e2/83/amazing-seafood-like.jpg","RESTAURANT","Cantina Caliente","974","$$ - $$$","restaurant","4.5","+31 6 11283215","Roetersstraat 192, 1018 WE Amsterdam The Netherlands","info@cantinacaliente.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d20317234-Reviews-Cantina_Caliente-Amsterdam_North_Holland_Province.html","https://calientefood.nl/cantina/","3991","#974 of 6,342 places to eat in Amsterdam","47"
"https://media-cdn.tripadvisor.com/media/photo-w/15/27/42/76/lounge.jpg","RESTAURANT","Lion Noir","367","$$ - $$$","restaurant","4","+31 20 627 6603","Reguliersdwarsstraat 28, 1017 BM Amsterdam The Netherlands","reservations@lionnoir.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2454729-Reviews-Lion_Noir-Amsterdam_North_Holland_Province.html","http://www.lionnoir.nl","5255","#367 of 5,255 Restaurants in Amsterdam","546"
"https://media-cdn.tripadvisor.com/media/photo-o/0f/08/c1/28/gepocheerd-eitje-met.jpg","RESTAURANT","Brasserie van Baerle","288","$$ - $$$","restaurant","4.5","+31 20 679 1532","Van Baerlestraat 158, 1071 BG Amsterdam The Netherlands","info@brasserievanbaerle.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d697064-Reviews-Brasserie_van_Baerle-Amsterdam_North_Holland_Province.html","http://www.brasserievanbaerle.nl","5255","#288 of 5,255 Restaurants in Amsterdam","447"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/21/53/b5/61/bar-baut.jpg","RESTAURANT","Bar Baut","487","$$ - $$$","restaurant","4.5","+31 20 465 9260","Stadionweg 320, 1076 PK Amsterdam The Netherlands","info@bautamsterdam.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d12238910-Reviews-Bar_Baut-Amsterdam_North_Holland_Province.html","http://barbaut.amsterdam/","5255","#487 of 5,255 Restaurants in Amsterdam","259"
"https://media-cdn.tripadvisor.com/media/photo-o/13/06/94/53/pancakes-the-breakfast.jpg","RESTAURANT","The Breakfast Club","822","$$ - $$$","restaurant","4","+31 20 223 4933","Europaplein 2, 1053 BL Amsterdam The Netherlands","info@thebreakfastclub.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d7346923-Reviews-The_Breakfast_Club-Amsterdam_North_Holland_Province.html","http://www.breakfastrun-amsterdam.nl","3991","#822 of 6,342 places to eat in Amsterdam","536"
"https://media-cdn.tripadvisor.com/media/photo-o/09/3c/a2/9e/tapas-bar-catala.jpg","RESTAURANT","Tapas Bar Catala","361","$$ - $$$","restaurant","4","+31 6 27302361","Spuistraat 299, 1012 VS Amsterdam The Netherlands","info@tapasbarcatala.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1573266-Reviews-Tapas_Bar_Catala-Amsterdam_North_Holland_Province.html","http://www.tapasbarcatala.com","5255","#361 of 5,255 Restaurants in Amsterdam","563"
"https://media-cdn.tripadvisor.com/media/photo-o/07/fa/d4/11/cafe-brecht.jpg","RESTAURANT","Cafe Brecht","464","$$ - $$$","restaurant","4.5","+31 20 627 2211","Weteringschans 157 017 SE Amsterdam, 1017 SE Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d2010072-Reviews-Cafe_Brecht-Amsterdam_North_Holland_Province.html","http://www.cafebrecht.nl/","3991","#464 of 6,342 places to eat in Amsterdam","158"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/1b/45/55/fe/our-new-style-looks-modern.jpg","RESTAURANT","Elkaar","80","$$ - $$$","restaurant","4.5","+31 20 330 7559","Alexanderplein 6, 1018 CG Amsterdam The Netherlands","info@etenbijelkaar.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1006534-Reviews-Elkaar-Amsterdam_North_Holland_Province.html","http://www.etenbijelkaar.nl/","3991","#80 of 6,342 places to eat in Amsterdam","360"
"https://media-cdn.tripadvisor.com/media/photo-o/04/46/ef/46/getlstd-property-photo.jpg","RESTAURANT","Mankind","145","$","restaurant","4.5","+31 20 638 4755","Weteringstraat 60, 1017 SP Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d4586764-Reviews-Mankind-Amsterdam_North_Holland_Province.html","http://www.mankind.nl","3991","#145 of 6,342 places to eat in Amsterdam","245"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/26/c3/31/e9/vanoost-restaurant-in.jpg","RESTAURANT","VanOost Restaurant","572","$$$$","restaurant","5","+31 20 802 0202","Mauritskade 61, 1092 AD Amsterdam The Netherlands","info@vanoostrestaurant.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d24989834-Reviews-VanOost_Restaurant-Amsterdam_North_Holland_Province.html","http://www.vanoostrestaurant.com/","3991","#572 of 6,342 places to eat in Amsterdam","40"
"https://media-cdn.tripadvisor.com/media/photo-o/27/c3/20/c1/great-views.jpg","RESTAURANT","WURST & SCHNITZELHAUS AMSTERDAM ZUIDAS","1241","$$ - $$$","restaurant","4","+31 20 737 1592","George Gershwinplein 6, 1082 MV Amsterdam The Netherlands","zuidas@wush.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d21075621-Reviews-WURST_SCHNITZELHAUS_AMSTERDAM_ZUIDAS-Amsterdam_North_Holland_Province.html","http://www.wush.nl","5255","#1,241 of 5,255 Restaurants in Amsterdam","48"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2c/ec/67/f2/restaurant-interior.jpg","RESTAURANT","Bistrot Neuf","217","$$ - $$$","restaurant","4.5","+31 20 400 3210","Haarlemmerstraat 9, 1013 EH Amsterdam The Netherlands","reserveringen@bistrotneuf.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2054448-Reviews-Bistrot_Neuf-Amsterdam_North_Holland_Province.html","https://bistrotneuf.nl/","5255","#217 of 5,255 Restaurants in Amsterdam","802"
"https://media-cdn.tripadvisor.com/media/photo-o/0f/ce/0b/cf/img-20170707-151541-largejpg.jpg","RESTAURANT","Foeders","24","$","restaurant","5","+31 6 36593100","Ceintuurbaan 257H, 1074 CZ Amsterdam The Netherlands",,"https://www.tripadvisor.com/Restaurant_Review-g188590-d12111173-Reviews-Foeders-Amsterdam_North_Holland_Province.html","http://Www.Foeders.amsterdam","127","#24 of 127 Bars & Pubs in Amsterdam","64"
"https://media-cdn.tripadvisor.com/media/photo-o/11/83/e6/6e/cedars-een-plek-binnen.jpg","RESTAURANT","Cedars Libanees Restaurant","468","$$ - $$$","restaurant","4","+31 20 408 3702","Heemstedestraat 80 Between Hoofddorpplein And The Ring A10, 1058 NP Amsterdam The Netherlands","info@cedars.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1063645-Reviews-Cedars_Libanees_Restaurant-Amsterdam_North_Holland_Province.html","http://www.cedars.nl","5255","#468 of 5,255 Restaurants in Amsterdam","445"
"https://media-cdn.tripadvisor.com/media/photo-o/13/df/ac/a7/summer.jpg","RESTAURANT","Restaurant Piccolo Mondo Amsterdam","97","$$ - $$$","restaurant","4.5","+31 6 24856961","Geldersekade 93, 1011 EL Amsterdam The Netherlands","info@restaurantpiccolomondo.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d6765614-Reviews-Restaurant_Piccolo_Mondo_Amsterdam-Amsterdam_North_Holland_Province.html","http://www.restaurantpiccolomondo.nl","5255","#97 of 5,255 Restaurants in Amsterdam","612"
"https://media-cdn.tripadvisor.com/media/photo-o/0e/1e/d8/ec/koh-by-night.jpg","RESTAURANT","KOH - Kitchen of Happiness","1413","$","restaurant","4.5","+31 20 820 0673","Krijn Taconiskade 372, 1087 HW Amsterdam The Netherlands","info@kohkitchen.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d10754513-Reviews-KOH_Kitchen_of_Happiness-Amsterdam_North_Holland_Province.html","http://www.kohkitchen.nl","5255","#1,413 of 5,255 Restaurants in Amsterdam","58"
"https://media-cdn.tripadvisor.com/media/photo-s/02/dc/fa/00/gollem-s-proeflokaal.jpg","RESTAURANT","Gollem's Proeflokaal","183","$$ - $$$","restaurant","4.5","+31 20 612 9444","Overtoom 160-162 1054 HP, 1054 HP Amsterdam The Netherlands","info@cafegollem.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2405892-Reviews-Gollem_s_Proeflokaal-Amsterdam_North_Holland_Province.html","http://cafegollem.nl/?page_id=2","3991","#183 of 6,342 places to eat in Amsterdam","480"
"https://media-cdn.tripadvisor.com/media/photo-o/0e/49/99/03/img-20170125-wa0030-largejpg.jpg","RESTAURANT","Restaurant 't Zwaantje","261","$$ - $$$","restaurant","4","+31 20-623-2373","Berenstraat 12, 1016 GH Amsterdam The Netherlands","info@zwaantje-restaurant.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d1423473-Reviews-Restaurant_t_Zwaantje-Amsterdam_North_Holland_Province.html","http://www.zwaantje-restaurant.nl","5255","#261 of 5,255 Restaurants in Amsterdam","847"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/51/dc/54/capital-kitchen-amsterdam.jpg","RESTAURANT","Capital Kitchen","1135","$$ - $$$","restaurant","4.5","+31 20 247 7040","Weesperplein 4a, 1018 XA Amsterdam The Netherlands","info@capitalkitchen.amsterdam","https://www.tripadvisor.com/Restaurant_Review-g188590-d23737786-Reviews-Capital_Kitchen-Amsterdam_North_Holland_Province.html","http://www.capitalkitchen.amsterdam/","3991","#1,135 of 6,342 places to eat in Amsterdam","45"
"https://media-cdn.tripadvisor.com/media/photo-o/0a/98/69/9f/funky-dogs-sides.jpg","RESTAURANT","Bulls and Dogs (VAN WOUSTRAAT)","232","$","restaurant","4.5","+31 6 38295315","Van Woustraat 58, 1073 LN Amsterdam The Netherlands","info@bullsanddogs.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d10035061-Reviews-Bulls_and_Dogs_VAN_WOUSTRAAT-Amsterdam_North_Holland_Province.html","https://www.facebook.com/bullsanddogs/about","3991","#232 of 6,342 places to eat in Amsterdam","506"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2b/7b/1a/85/what-to-choose.jpg","RESTAURANT","Baut Backstage","1963","$$$$","restaurant","4.5","+31 6 23239577","De Passage 92, 1101 AX Amsterdam The Netherlands","info@bautbackstage.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d27415534-Reviews-Baut_Backstage-Amsterdam_North_Holland_Province.html","http://www.bautbackstage.nl","5255","#1,963 of 5,255 Restaurants in Amsterdam","6"
"https://media-cdn.tripadvisor.com/media/photo-o/1c/2b/d0/ea/shared-dining.jpg","RESTAURANT","Barpiazza","618","$$ - $$$","restaurant","4","+31 20 662 2655","Van Baerlestraat 35-37, 1071 AP Amsterdam The Netherlands","info@barpiazza.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d3672846-Reviews-Barpiazza-Amsterdam_North_Holland_Province.html","http://barpiazza.nl","3991","#618 of 6,342 places to eat in Amsterdam","310"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/ea/4b/8e/tapas.jpg","RESTAURANT","Tasca Bellota","184","$$ - $$$","restaurant","5","+31 20 3202951","Bickerswerf 2, 1013 KX Amsterdam The Netherlands","info@tascabellota.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d2431853-Reviews-Tasca_Bellota-Amsterdam_North_Holland_Province.html","http://tascabellota.com/","5255","#184 of 5,255 Restaurants in Amsterdam","64"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/30/c7/df/zeg-je-loetje-dan-zeg.jpg","RESTAURANT","Cafe Loetje","438","$$ - $$$","restaurant","4","+31 20 662 8173","Johannes Vermeerstraat 52, 1071 DT Amsterdam The Netherlands","directantwoord@loetje.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d790095-Reviews-Cafe_Loetje-Amsterdam_North_Holland_Province.html","http://www.loetje.nl/nl/locaties/amsterdam/","3991","#438 of 6,342 places to eat in Amsterdam","1843"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/28/fb/12/67/caption.jpg","RESTAURANT","Lo Stivale d'Oro","563","$$ - $$$","restaurant","4","+31 20 638 7307","Amstelstraat, 49, 1017 DA Amsterdam The Netherlands","info@lostivaledoropizzeria.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d2276618-Reviews-Lo_Stivale_d_Oro-Amsterdam_North_Holland_Province.html","http://www.lostivaledoropizzeria.nl","5255","#563 of 5,255 Restaurants in Amsterdam","251"
"https://media-cdn.tripadvisor.com/media/photo-w/2c/ec/7f/e0/de-japanner-is-a-cozy.jpg","RESTAURANT","De Japanner","445","$$ - $$$","restaurant","4.5","+31202339939","Albert Cuypstraat 228, 1073 BN Amsterdam The Netherlands","reserveringen@dejapanner.com","https://www.tripadvisor.com/Restaurant_Review-g188590-d8550363-Reviews-De_Japanner-Amsterdam_North_Holland_Province.html","http://www.dejapanner.com/","5255","#445 of 5,255 Restaurants in Amsterdam","144"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2d/ac/ff/bd/papa-thang-sign.jpg","RESTAURANT","Papa Thang","932","$$ - $$$","restaurant","5","+31 6 28137151","Melkdistelstraat 94, 1031 JX Amsterdam The Netherlands","info@papathang.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d23636577-Reviews-Papa_Thang-Amsterdam_North_Holland_Province.html","http://www.papathang.nl","3991","#932 of 6,342 places to eat in Amsterdam","32"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/19/a3/55/01/shared-dining-concept.jpg","RESTAURANT","Jottum","216","$$ - $$$","restaurant","4.5","+31 20 420 5262","1e Anjeliersdwarsstraat 17, 1015 Amsterdam The Netherlands","info@restaurant-jottum.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d788241-Reviews-Jottum-Amsterdam_North_Holland_Province.html","http://www.restaurant-jottum.nl/","3991","#216 of 6,342 places to eat in Amsterdam","288"
"https://media-cdn.tripadvisor.com/media/photo-m/1280/2a/30/ca/81/zeg-je-loetje-dan-zeg.jpg","RESTAURANT","Loetje Centraal","875","$$ - $$$","restaurant","4","+31 20 623 3777","Stationsplein 10, 1012 AB Amsterdam The Netherlands","directantwoord@loetje.nl","https://www.tripadvisor.com/Restaurant_Review-g188590-d8009660-Reviews-Loetje_Centraal-Amsterdam_North_Holland_Province.html","http://www.loetje.nl/nl/locaties/centraal/","3991","#875 of 6,342 places to eat in Amsterdam","1458"
